equipmentId;timestamp;value
EQ-44;2024-01-10T10:12:54.000-05:00;34.95
EQ-55;2023-07-09T14:00:31.000-05:00;26.11
EQ-83;2024-07-15T13:54:09.000-05:00;26.16
EQ-17;2023-07-13T11:02:00.000-05:00;25.52
EQ-13;2024-01-28T02:26:51.000-05:00;32.87
EQ-49;2024-09-06T13:47:34.000-05:00;23.52
EQ-69;2023-03-25T03:01:51.000-05:00;29.81
EQ-02;2023-01-22T03:48:27.000-05:00;29.4
EQ-01;2024-05-15T09:33:11.000-05:00;28.12
EQ-30;2023-10-19T12:38:24.000-05:00;25.97
EQ-53;2023-12-06T09:53:09.000-05:00;38.64
EQ-79;2023-09-17T04:27:03.000-05:00;32.89
EQ-55;2023-07-10T14:19:03.000-05:00;24.71
EQ-58;2023-01-05T06:18:17.000-05:00;32.23
EQ-50;2023-05-06T07:02:57.000-05:00;25.0
EQ-76;2023-07-21T13:14:00.000-05:00;29.9
EQ-42;2024-05-22T03:43:29.000-05:00;32.33
EQ-43;2024-03-25T11:12:55.000-05:00;34.39
EQ-25;2023-11-03T06:26:16.000-05:00;34.13
EQ-14;2023-08-04T01:27:46.000-05:00;32.5
EQ-59;2023-06-04T23:25:08.000-05:00;30.09
EQ-69;2023-03-23T04:29:47.000-05:00;29.58
EQ-10;2023-03-30T12:29:05.000-05:00;36.52
EQ-30;2024-01-04T07:37:08.000-05:00;28.9
EQ-86;2023-03-02T06:44:40.000-05:00;28.93
EQ-81;2023-04-16T08:27:22.000-05:00;20.63
EQ-48;2024-09-16T06:57:17.000-05:00;33.18
EQ-65;2024-06-23T02:04:13.000-05:00;31.11
EQ-56;2023-04-26T04:54:28.000-05:00;35.27
EQ-38;2024-02-20T21:23:28.000-05:00;20.24
EQ-70;2023-04-22T15:29:11.000-05:00;33.7
EQ-95;2023-11-15T12:35:13.000-05:00;21.35
EQ-43;2024-02-12T07:07:35.000-05:00;36.36
EQ-33;2024-02-19T01:35:18.000-05:00;35.74
EQ-52;2024-05-23T06:21:55.000-05:00;25.38
EQ-40;2023-12-16T05:37:16.000-05:00;21.18
EQ-17;2023-03-15T10:41:29.000-05:00;22.64
EQ-35;2023-12-25T02:53:06.000-05:00;28.23
EQ-38;2023-01-28T04:57:36.000-05:00;24.83
EQ-94;2024-04-08T20:12:06.000-05:00;34.48
EQ-04;2024-08-21T15:37:49.000-05:00;38.03
EQ-78;2024-08-11T03:05:58.000-05:00;35.14
EQ-92;2024-09-01T09:56:42.000-05:00;27.89
EQ-07;2023-01-01T09:53:40.000-05:00;31.92
EQ-38;2023-12-18T17:35:49.000-05:00;37.79
EQ-50;2023-12-02T21:43:29.000-05:00;33.32
EQ-92;2023-10-27T21:55:43.000-05:00;24.29
EQ-17;2024-04-17T23:06:54.000-05:00;24.08
EQ-62;2023-09-15T07:37:59.000-05:00;23.43
EQ-68;2023-09-18T11:27:13.000-05:00;24.36
EQ-73;2024-08-21T02:42:19.000-05:00;23.3
EQ-54;2023-12-16T05:41:50.000-05:00;27.53
EQ-05;2023-03-25T17:41:27.000-05:00;30.74
EQ-79;2023-10-03T17:25:24.000-05:00;26.77
EQ-45;2023-06-08T02:42:25.000-05:00;34.6
EQ-41;2024-07-20T11:25:33.000-05:00;31.6
EQ-28;2023-07-14T21:52:42.000-05:00;32.83
EQ-32;2023-07-26T21:08:39.000-05:00;30.86
EQ-83;2024-01-25T17:19:57.000-05:00;25.89
EQ-49;2024-09-22T03:52:57.000-05:00;25.06
EQ-79;2024-03-13T11:56:47.000-05:00;32.48
EQ-89;2024-04-01T03:16:49.000-05:00;25.55
EQ-88;2023-04-18T23:47:05.000-05:00;27.6
EQ-68;2023-06-12T16:23:44.000-05:00;32.04
EQ-34;2024-04-24T07:01:28.000-05:00;27.93
EQ-81;2023-11-22T16:10:36.000-05:00;34.68
EQ-25;2024-08-03T04:43:42.000-05:00;39.52
EQ-55;2024-05-23T13:41:43.000-05:00;26.31
EQ-55;2023-03-20T12:55:24.000-05:00;21.96
EQ-87;2023-08-06T16:29:14.000-05:00;34.76
EQ-83;2023-03-10T09:54:03.000-05:00;34.73
EQ-74;2023-03-20T15:10:31.000-05:00;27.46
EQ-23;2023-11-07T22:24:30.000-05:00;31.21
EQ-66;2023-09-24T18:17:41.000-05:00;24.86
EQ-38;2023-01-09T12:38:35.000-05:00;37.82
EQ-68;2023-12-12T15:59:01.000-05:00;36.77
EQ-61;2023-03-19T05:18:00.000-05:00;36.73
EQ-31;2023-08-17T11:40:39.000-05:00;23.33
EQ-30;2024-07-30T03:41:59.000-05:00;31.15
EQ-38;2023-04-07T01:20:43.000-05:00;26.62
EQ-29;2023-06-24T08:24:33.000-05:00;22.88
EQ-22;2023-12-07T00:57:17.000-05:00;35.14
EQ-41;2023-11-15T05:57:22.000-05:00;29.98
EQ-32;2023-04-15T15:55:08.000-05:00;30.39
EQ-23;2023-07-22T23:20:30.000-05:00;25.43
EQ-96;2024-03-09T14:28:31.000-05:00;22.47
EQ-60;2023-01-12T04:48:31.000-05:00;33.57
EQ-77;2024-06-30T22:32:32.000-05:00;38.3
EQ-36;2023-01-11T14:34:03.000-05:00;26.08
EQ-55;2023-06-17T07:02:24.000-05:00;38.33
EQ-12;2023-06-08T14:33:11.000-05:00;31.86
EQ-41;2024-01-05T00:29:41.000-05:00;25.04
EQ-51;2023-08-28T18:23:54.000-05:00;36.06
EQ-17;2023-01-27T17:22:53.000-05:00;29.24
EQ-73;2024-09-08T05:58:51.000-05:00;25.97
EQ-57;2023-05-03T05:24:25.000-05:00;24.68
EQ-33;2024-06-06T04:28:06.000-05:00;34.4
EQ-57;2024-01-18T13:16:09.000-05:00;29.51
EQ-47;2023-09-04T05:43:26.000-05:00;37.18
EQ-43;2023-05-04T07:13:02.000-05:00;29.2
EQ-15;2024-06-18T04:45:33.000-05:00;26.01
EQ-88;2023-11-30T13:02:16.000-05:00;33.05
EQ-54;2023-01-24T01:00:51.000-05:00;27.14
EQ-59;2023-09-23T09:50:33.000-05:00;20.59
EQ-76;2023-03-08T20:19:15.000-05:00;25.95
EQ-46;2024-03-14T09:29:45.000-05:00;31.31
EQ-05;2023-01-31T15:25:07.000-05:00;36.05
EQ-10;2024-06-25T23:53:21.000-05:00;32.63
EQ-83;2023-10-12T15:55:02.000-05:00;29.99
EQ-79;2023-07-31T20:04:32.000-05:00;22.88
EQ-94;2023-04-25T16:56:41.000-05:00;37.71
EQ-98;2023-01-04T12:04:00.000-05:00;28.68
EQ-37;2023-07-04T17:52:54.000-05:00;30.8
EQ-78;2023-09-03T22:10:43.000-05:00;39.66
EQ-34;2024-06-18T19:10:36.000-05:00;35.45
EQ-13;2023-10-07T18:45:25.000-05:00;35.53
EQ-41;2023-05-25T09:35:42.000-05:00;37.62
EQ-05;2023-10-22T01:54:02.000-05:00;33.08
EQ-69;2023-08-13T20:17:28.000-05:00;29.93
EQ-41;2023-12-09T03:58:35.000-05:00;29.92
EQ-72;2023-07-23T07:08:51.000-05:00;27.28
EQ-38;2024-07-16T17:00:45.000-05:00;38.55
EQ-82;2023-01-10T03:00:07.000-05:00;36.38
EQ-51;2024-09-10T21:47:22.000-05:00;31.34
EQ-52;2024-01-16T03:19:17.000-05:00;29.31
EQ-90;2023-12-11T03:23:47.000-05:00;37.35
EQ-73;2024-03-03T06:06:31.000-05:00;32.61
EQ-62;2023-08-01T10:20:19.000-05:00;23.98
EQ-60;2024-08-29T16:46:38.000-05:00;33.33
EQ-84;2023-02-16T23:47:41.000-05:00;34.77
EQ-64;2024-04-03T22:11:13.000-05:00;33.18
EQ-21;2024-06-27T23:45:08.000-05:00;30.27
EQ-90;2023-07-10T11:52:26.000-05:00;27.65
EQ-82;2023-05-24T01:09:21.000-05:00;22.44
EQ-48;2023-07-13T13:33:50.000-05:00;24.0
EQ-65;2023-03-01T10:00:37.000-05:00;29.64
EQ-48;2023-05-21T05:16:15.000-05:00;37.5
EQ-26;2024-03-02T23:36:29.000-05:00;32.02
EQ-06;2023-08-20T23:51:55.000-05:00;32.39
EQ-82;2024-08-16T03:51:16.000-05:00;35.45
EQ-75;2023-11-22T10:53:14.000-05:00;31.45
EQ-94;2023-07-01T08:47:31.000-05:00;21.4
EQ-73;2023-01-20T20:10:58.000-05:00;37.49
EQ-13;2023-11-22T16:53:54.000-05:00;36.97
EQ-85;2023-08-04T15:35:40.000-05:00;27.1
EQ-38;2024-02-03T07:05:28.000-05:00;30.62
EQ-29;2023-03-15T02:16:03.000-05:00;32.34
EQ-65;2023-01-14T02:17:52.000-05:00;24.41
EQ-56;2023-06-17T20:55:30.000-05:00;38.9
EQ-13;2024-09-24T20:34:06.000-05:00;39.15
EQ-32;2023-12-04T02:01:33.000-05:00;39.38
EQ-63;2024-07-17T01:10:48.000-05:00;31.04
EQ-11;2024-02-25T00:43:29.000-05:00;33.54
EQ-30;2024-02-09T21:26:22.000-05:00;26.65
EQ-65;2024-02-08T01:45:42.000-05:00;33.49
EQ-78;2023-05-12T09:03:08.000-05:00;26.61
EQ-02;2024-01-07T07:28:17.000-05:00;34.2
EQ-70;2023-05-28T08:28:34.000-05:00;39.59
EQ-11;2023-10-26T20:15:15.000-05:00;23.69
EQ-04;2023-03-20T20:52:15.000-05:00;31.08
EQ-03;2023-01-02T07:35:53.000-05:00;22.58
EQ-60;2023-06-29T15:31:41.000-05:00;32.9
EQ-22;2023-07-27T11:43:13.000-05:00;34.97
EQ-96;2023-10-25T06:21:34.000-05:00;30.63
EQ-84;2024-09-12T02:55:16.000-05:00;21.78
EQ-34;2023-10-25T08:59:33.000-05:00;34.7
EQ-66;2023-01-25T11:31:43.000-05:00;36.84
EQ-53;2024-09-17T13:35:45.000-05:00;31.67
EQ-59;2024-09-06T05:55:19.000-05:00;34.17
EQ-54;2023-05-11T22:39:50.000-05:00;33.51
EQ-86;2024-07-15T16:16:36.000-05:00;37.44
EQ-02;2023-07-31T20:54:43.000-05:00;25.11
EQ-80;2023-12-11T09:15:31.000-05:00;30.98
EQ-86;2024-06-09T11:03:35.000-05:00;27.13
EQ-03;2023-05-27T10:35:27.000-05:00;23.1
EQ-63;2024-05-02T04:59:25.000-05:00;22.4
EQ-63;2024-01-28T08:26:27.000-05:00;20.17
EQ-21;2023-04-11T10:14:38.000-05:00;38.31
EQ-72;2023-01-18T08:37:22.000-05:00;31.01
EQ-37;2023-10-02T01:51:32.000-05:00;23.32
EQ-29;2024-07-12T22:48:46.000-05:00;39.25
EQ-02;2024-03-29T11:05:16.000-05:00;36.63
EQ-04;2024-04-15T13:28:22.000-05:00;32.02
EQ-25;2023-02-12T15:12:29.000-05:00;35.55
EQ-23;2024-01-17T05:20:35.000-05:00;34.64
EQ-20;2023-02-19T17:29:08.000-05:00;26.17
EQ-46;2024-06-14T08:09:34.000-05:00;35.92
EQ-27;2024-08-05T08:41:54.000-05:00;23.78
EQ-14;2023-01-29T01:58:15.000-05:00;33.55
EQ-61;2023-03-18T19:44:56.000-05:00;23.02
EQ-14;2023-05-01T21:44:33.000-05:00;34.64
EQ-32;2023-03-20T11:28:28.000-05:00;22.2
EQ-75;2023-05-21T15:46:16.000-05:00;25.43
EQ-93;2023-11-19T04:02:07.000-05:00;28.55
EQ-54;2023-01-31T04:33:29.000-05:00;30.68
EQ-09;2024-06-11T23:37:33.000-05:00;35.67
EQ-32;2024-02-07T18:13:03.000-05:00;38.23
EQ-42;2023-09-24T04:40:02.000-05:00;27.01
EQ-04;2023-07-12T15:57:18.000-05:00;25.3
EQ-35;2023-10-18T07:38:52.000-05:00;25.8
EQ-47;2023-06-22T15:15:30.000-05:00;20.34
EQ-33;2024-02-01T19:34:15.000-05:00;34.91
EQ-77;2024-04-07T11:00:53.000-05:00;22.07
EQ-31;2023-08-26T14:17:53.000-05:00;34.09
EQ-67;2023-03-15T06:46:03.000-05:00;28.39
EQ-48;2023-06-11T05:25:57.000-05:00;27.89
EQ-49;2024-05-07T22:56:47.000-05:00;25.31
EQ-07;2023-10-28T21:13:27.000-05:00;26.72
EQ-01;2023-10-07T04:24:48.000-05:00;32.85
EQ-63;2024-09-15T13:31:42.000-05:00;35.63
EQ-77;2024-04-30T04:07:49.000-05:00;36.89
EQ-37;2024-07-12T04:35:08.000-05:00;33.29
EQ-42;2024-04-30T05:36:27.000-05:00;31.59
EQ-35;2023-03-05T18:02:12.000-05:00;24.26
EQ-22;2024-02-28T20:30:18.000-05:00;34.61
EQ-97;2024-04-14T23:48:12.000-05:00;32.74
EQ-42;2024-09-20T17:41:39.000-05:00;34.47
EQ-73;2024-02-11T07:28:24.000-05:00;36.13
EQ-96;2023-05-24T16:03:13.000-05:00;36.14
EQ-25;2023-10-20T23:54:56.000-05:00;38.7
EQ-55;2023-12-10T14:07:44.000-05:00;28.69
EQ-76;2024-06-13T21:19:12.000-05:00;31.04
EQ-60;2023-12-11T06:11:33.000-05:00;30.64
EQ-08;2023-04-16T01:05:58.000-05:00;21.27
EQ-66;2023-03-24T03:02:25.000-05:00;23.1
EQ-52;2024-07-28T01:17:36.000-05:00;33.51
EQ-39;2024-01-29T21:14:52.000-05:00;31.37
EQ-09;2023-10-20T18:30:50.000-05:00;25.22
EQ-93;2023-10-12T12:51:00.000-05:00;23.16
EQ-71;2024-01-12T01:59:57.000-05:00;33.89
EQ-05;2023-03-21T06:46:59.000-05:00;37.75
EQ-71;2023-02-28T00:20:45.000-05:00;20.54
EQ-20;2023-06-06T23:34:18.000-05:00;33.6
EQ-62;2024-01-01T17:15:46.000-05:00;23.49
EQ-07;2023-07-16T09:16:19.000-05:00;20.76
EQ-20;2023-03-17T04:39:50.000-05:00;28.53
EQ-49;2023-08-17T18:34:56.000-05:00;32.47
EQ-74;2023-08-21T07:27:17.000-05:00;35.22
EQ-41;2024-04-15T10:59:20.000-05:00;20.12
EQ-01;2023-09-28T13:30:56.000-05:00;37.94
EQ-45;2024-01-22T19:51:40.000-05:00;29.68
EQ-40;2023-11-24T04:06:54.000-05:00;26.44
EQ-95;2023-06-12T12:57:01.000-05:00;34.74
EQ-73;2024-09-19T15:19:03.000-05:00;37.82
EQ-80;2023-12-07T22:18:16.000-05:00;26.88
EQ-82;2023-04-09T08:57:13.000-05:00;24.07
EQ-72;2023-07-01T05:06:41.000-05:00;30.16
EQ-83;2023-07-19T10:22:33.000-05:00;24.32
EQ-01;2024-05-18T23:07:39.000-05:00;33.8
EQ-74;2024-04-04T14:13:24.000-05:00;27.33
EQ-92;2024-05-26T21:22:09.000-05:00;27.41
EQ-08;2023-12-21T09:02:36.000-05:00;29.59
EQ-04;2024-05-28T05:10:37.000-05:00;24.37
EQ-61;2023-08-25T08:53:27.000-05:00;24.44
EQ-18;2023-05-06T01:03:15.000-05:00;30.81
EQ-64;2023-07-08T04:19:52.000-05:00;22.55
EQ-38;2024-04-06T13:05:02.000-05:00;20.7
EQ-60;2024-06-10T22:26:11.000-05:00;20.84
EQ-41;2023-07-02T01:39:18.000-05:00;31.14
EQ-64;2023-07-01T15:59:01.000-05:00;24.61
EQ-07;2024-08-11T02:12:55.000-05:00;31.46
EQ-01;2024-09-02T23:13:21.000-05:00;28.36
EQ-18;2023-08-15T08:38:05.000-05:00;24.54
EQ-63;2023-08-07T18:36:56.000-05:00;23.53
EQ-14;2023-11-10T23:11:47.000-05:00;27.19
EQ-93;2023-07-30T04:32:32.000-05:00;37.88
EQ-39;2024-01-19T06:09:39.000-05:00;27.74
EQ-81;2024-08-25T01:54:35.000-05:00;28.77
EQ-49;2023-04-29T19:21:49.000-05:00;26.45
EQ-39;2023-10-19T22:58:07.000-05:00;25.03
EQ-54;2024-02-21T15:41:53.000-05:00;29.25
EQ-04;2023-05-14T19:37:47.000-05:00;34.98
EQ-11;2023-03-01T00:21:42.000-05:00;34.75
EQ-19;2023-07-10T07:48:56.000-05:00;39.45
EQ-14;2023-05-25T11:50:29.000-05:00;24.61
EQ-84;2024-06-05T05:39:27.000-05:00;26.13
EQ-73;2023-06-07T05:19:50.000-05:00;39.56
EQ-62;2023-11-20T04:24:15.000-05:00;31.11
EQ-72;2024-05-01T00:36:39.000-05:00;23.82
EQ-23;2023-09-14T14:10:15.000-05:00;25.55
EQ-95;2023-04-21T10:26:39.000-05:00;25.08
EQ-44;2023-06-10T06:57:42.000-05:00;29.49
EQ-43;2023-12-23T15:41:33.000-05:00;30.14
EQ-49;2023-05-31T22:35:55.000-05:00;22.59
EQ-11;2024-07-18T09:25:03.000-05:00;26.45
EQ-81;2024-08-06T04:46:40.000-05:00;37.24
EQ-66;2024-04-16T14:16:17.000-05:00;37.09
EQ-44;2023-09-16T00:53:07.000-05:00;39.82
EQ-33;2023-04-09T11:42:46.000-05:00;23.45
EQ-32;2023-04-30T13:54:15.000-05:00;32.83
EQ-15;2024-05-07T12:27:41.000-05:00;36.44
EQ-47;2024-01-23T01:00:48.000-05:00;25.97
EQ-01;2024-03-26T19:01:36.000-05:00;20.89
EQ-73;2023-08-18T10:38:09.000-05:00;29.27
EQ-43;2023-08-04T04:19:28.000-05:00;22.28
EQ-96;2023-08-01T22:08:34.000-05:00;30.07
EQ-14;2024-08-27T08:29:39.000-05:00;35.39
EQ-12;2024-04-22T19:34:26.000-05:00;25.0
EQ-45;2023-04-04T20:32:47.000-05:00;24.46
EQ-06;2024-08-06T10:32:10.000-05:00;31.66
EQ-24;2024-05-14T12:53:45.000-05:00;20.4
EQ-17;2023-08-01T17:06:37.000-05:00;20.33
EQ-42;2024-09-14T05:35:10.000-05:00;26.17
EQ-26;2024-09-23T15:56:47.000-05:00;39.02
EQ-92;2023-11-09T12:40:07.000-05:00;30.86
EQ-85;2024-02-02T09:57:34.000-05:00;35.47
EQ-75;2023-01-04T19:04:43.000-05:00;32.59
EQ-73;2023-11-11T12:59:49.000-05:00;38.93
EQ-45;2023-07-16T22:03:20.000-05:00;20.83
EQ-92;2024-09-26T04:33:06.000-05:00;20.38
EQ-47;2023-06-19T09:38:02.000-05:00;38.16
EQ-16;2024-08-31T17:20:09.000-05:00;21.22
EQ-95;2023-11-18T06:35:16.000-05:00;29.08
EQ-32;2024-01-13T11:09:52.000-05:00;23.16
EQ-45;2023-01-21T15:55:23.000-05:00;27.47
EQ-97;2024-05-14T01:35:20.000-05:00;22.46
EQ-48;2024-04-01T19:42:50.000-05:00;26.81
EQ-41;2024-05-25T16:02:49.000-05:00;24.55
EQ-47;2023-01-03T09:33:51.000-05:00;30.57
EQ-70;2023-08-18T17:08:24.000-05:00;21.17
EQ-44;2024-08-03T16:27:04.000-05:00;35.86
EQ-42;2024-06-07T17:51:41.000-05:00;22.95
EQ-11;2023-04-02T08:25:44.000-05:00;25.92
EQ-84;2023-04-30T04:00:27.000-05:00;36.17
EQ-56;2023-05-28T19:56:47.000-05:00;33.2
EQ-48;2024-07-23T05:07:10.000-05:00;26.32
EQ-08;2024-01-31T16:31:45.000-05:00;33.82
EQ-91;2024-08-03T22:13:27.000-05:00;35.35
EQ-16;2024-06-23T05:48:53.000-05:00;32.46
EQ-10;2024-01-24T13:05:58.000-05:00;26.48
EQ-81;2023-09-26T23:32:07.000-05:00;35.87
EQ-10;2024-02-10T06:14:38.000-05:00;26.57
EQ-45;2024-01-22T06:23:25.000-05:00;23.44
EQ-33;2023-10-06T10:56:22.000-05:00;28.34
EQ-08;2023-09-08T10:35:19.000-05:00;35.32
EQ-57;2024-07-09T08:26:59.000-05:00;30.16
EQ-85;2023-04-30T02:30:04.000-05:00;28.56
EQ-35;2024-01-26T01:29:55.000-05:00;37.29
EQ-93;2024-01-28T08:08:53.000-05:00;38.76
EQ-07;2024-02-23T08:15:47.000-05:00;38.11
EQ-26;2023-10-27T20:34:32.000-05:00;39.76
EQ-18;2024-08-14T09:55:49.000-05:00;28.05
EQ-67;2024-03-01T00:51:16.000-05:00;36.52
EQ-30;2023-01-17T02:13:14.000-05:00;30.45
EQ-22;2024-09-01T07:54:58.000-05:00;32.37
EQ-19;2023-06-29T07:46:24.000-05:00;22.81
EQ-53;2024-05-23T03:43:02.000-05:00;28.12
EQ-06;2023-08-10T06:16:57.000-05:00;22.68
EQ-14;2023-11-17T17:24:33.000-05:00;20.53
EQ-10;2024-05-25T04:44:47.000-05:00;25.5
EQ-06;2024-05-04T15:59:26.000-05:00;28.06
EQ-17;2023-08-24T22:24:22.000-05:00;34.45
EQ-51;2023-11-03T02:07:09.000-05:00;27.71
EQ-66;2024-07-25T00:54:00.000-05:00;35.63
EQ-77;2024-07-23T14:52:22.000-05:00;39.52
EQ-20;2024-01-10T02:43:26.000-05:00;26.37
EQ-89;2024-03-14T14:31:16.000-05:00;32.72
EQ-43;2023-09-06T17:32:23.000-05:00;23.52
EQ-31;2023-04-13T07:27:35.000-05:00;36.22
EQ-58;2024-09-12T23:05:32.000-05:00;34.62
EQ-42;2023-11-28T22:25:04.000-05:00;23.99
EQ-89;2023-04-04T15:23:31.000-05:00;22.26
EQ-59;2024-06-13T17:13:17.000-05:00;34.03
EQ-30;2023-09-21T21:37:28.000-05:00;31.86
EQ-06;2023-08-20T23:05:57.000-05:00;24.97
EQ-51;2024-03-09T20:27:50.000-05:00;24.33
EQ-33;2024-03-30T06:23:21.000-05:00;35.87
EQ-90;2024-05-20T06:21:15.000-05:00;28.84
EQ-59;2024-01-24T14:28:39.000-05:00;35.54
EQ-97;2023-09-06T05:01:56.000-05:00;23.7
EQ-07;2023-06-02T07:33:23.000-05:00;27.85
EQ-54;2023-08-26T16:21:36.000-05:00;23.26
EQ-34;2023-08-30T02:10:33.000-05:00;35.88
EQ-11;2024-07-23T08:57:33.000-05:00;30.33
EQ-21;2024-03-01T10:59:39.000-05:00;34.99
EQ-47;2024-04-10T05:59:55.000-05:00;37.26
EQ-98;2024-01-08T21:46:12.000-05:00;26.05
EQ-55;2023-06-08T18:43:53.000-05:00;35.35
EQ-14;2023-02-19T03:45:52.000-05:00;35.8
EQ-17;2024-08-07T08:10:40.000-05:00;23.52
EQ-33;2023-03-02T18:16:49.000-05:00;26.99
EQ-20;2023-04-13T21:03:33.000-05:00;24.02
EQ-89;2023-11-11T20:40:59.000-05:00;25.02
EQ-78;2023-01-12T16:02:26.000-05:00;36.05
EQ-19;2023-10-22T01:46:59.000-05:00;22.05
EQ-79;2024-02-09T01:08:41.000-05:00;35.79
EQ-06;2024-01-09T14:46:39.000-05:00;31.23
EQ-10;2024-05-30T18:33:13.000-05:00;32.86
EQ-28;2023-05-31T02:58:20.000-05:00;30.31
EQ-72;2023-10-15T11:22:06.000-05:00;36.73
EQ-58;2023-06-01T12:59:52.000-05:00;38.83
EQ-90;2024-02-10T11:58:21.000-05:00;26.33
EQ-61;2024-01-18T01:17:42.000-05:00;33.46
EQ-78;2024-01-08T10:23:24.000-05:00;37.04
EQ-13;2023-05-04T18:46:26.000-05:00;32.98
EQ-78;2024-02-01T03:49:57.000-05:00;21.08
EQ-67;2023-05-16T20:11:16.000-05:00;20.9
EQ-76;2024-04-30T18:07:50.000-05:00;28.38
EQ-64;2024-05-13T06:01:50.000-05:00;32.01
EQ-43;2024-02-29T07:40:42.000-05:00;20.94
EQ-37;2023-12-10T21:21:10.000-05:00;30.37
EQ-32;2024-03-14T06:13:35.000-05:00;32.89
EQ-95;2023-05-08T22:20:07.000-05:00;30.87
EQ-01;2024-04-28T01:56:06.000-05:00;23.95
EQ-50;2023-08-02T17:01:26.000-05:00;35.38
EQ-77;2024-04-08T14:35:06.000-05:00;32.52
EQ-33;2023-04-09T05:16:59.000-05:00;31.21
EQ-87;2024-06-20T09:55:25.000-05:00;35.77
EQ-22;2023-12-30T02:04:07.000-05:00;32.55
EQ-98;2024-07-31T13:39:02.000-05:00;24.43
EQ-72;2023-10-30T08:51:27.000-05:00;38.34
EQ-81;2023-09-18T15:12:56.000-05:00;24.8
EQ-15;2024-05-12T19:55:22.000-05:00;25.4
EQ-73;2023-01-09T15:52:37.000-05:00;33.44
EQ-36;2024-05-04T13:29:32.000-05:00;24.31
EQ-29;2024-07-08T10:38:17.000-05:00;24.76
EQ-83;2024-02-06T05:37:40.000-05:00;30.88
EQ-87;2024-07-09T03:32:13.000-05:00;21.62
EQ-14;2023-01-31T07:17:04.000-05:00;29.22
EQ-83;2024-04-25T15:25:39.000-05:00;32.38
EQ-88;2023-05-22T21:10:24.000-05:00;29.9
EQ-92;2024-08-25T17:35:15.000-05:00;30.37
EQ-11;2023-01-10T14:43:48.000-05:00;24.2
EQ-12;2024-03-03T06:43:16.000-05:00;28.89
EQ-75;2023-07-26T03:01:22.000-05:00;25.39
EQ-26;2023-05-03T01:59:27.000-05:00;26.74
EQ-36;2024-02-01T21:46:50.000-05:00;26.8
EQ-74;2023-10-28T00:25:30.000-05:00;29.5
EQ-57;2024-03-06T10:44:03.000-05:00;21.65
EQ-09;2023-11-27T01:34:57.000-05:00;26.76
EQ-53;2023-04-22T02:19:15.000-05:00;35.39
EQ-95;2024-01-20T22:35:55.000-05:00;36.28
EQ-91;2023-09-24T08:58:50.000-05:00;20.63
EQ-19;2024-01-26T17:41:06.000-05:00;37.94
EQ-58;2024-08-07T07:49:38.000-05:00;36.28
EQ-98;2024-09-10T20:22:46.000-05:00;31.57
EQ-49;2024-03-15T13:42:26.000-05:00;35.86
EQ-25;2023-04-11T22:10:48.000-05:00;37.96
EQ-27;2024-02-22T03:37:46.000-05:00;28.69
EQ-60;2024-09-19T16:06:25.000-05:00;27.05
EQ-51;2023-01-23T11:54:16.000-05:00;23.51
EQ-05;2023-05-14T03:06:54.000-05:00;31.53
EQ-13;2024-02-09T05:59:11.000-05:00;21.31
EQ-88;2023-08-29T05:05:02.000-05:00;24.43
EQ-72;2024-01-10T20:37:31.000-05:00;21.62
EQ-37;2024-08-07T03:15:40.000-05:00;34.42
EQ-19;2024-08-03T05:28:29.000-05:00;30.51
EQ-89;2023-12-11T06:49:39.000-05:00;31.83
EQ-35;2024-04-16T05:26:31.000-05:00;25.62
EQ-05;2023-09-23T23:37:53.000-05:00;29.82
EQ-78;2023-09-09T00:50:47.000-05:00;34.09
EQ-29;2024-01-23T04:35:56.000-05:00;24.3
EQ-59;2023-08-27T03:01:12.000-05:00;27.48
EQ-48;2023-02-25T02:05:12.000-05:00;37.79
EQ-14;2023-07-15T06:38:10.000-05:00;22.23
EQ-25;2023-07-26T23:14:17.000-05:00;34.91
EQ-29;2023-04-21T10:34:12.000-05:00;21.91
EQ-85;2024-04-25T00:05:53.000-05:00;30.57
EQ-19;2023-07-28T06:01:02.000-05:00;32.92
EQ-59;2024-02-03T06:28:31.000-05:00;26.02
EQ-83;2024-09-03T06:15:56.000-05:00;37.89
EQ-02;2024-09-22T16:31:20.000-05:00;39.07
EQ-83;2024-02-28T15:11:56.000-05:00;25.85
EQ-58;2024-04-26T17:37:04.000-05:00;22.75
EQ-94;2023-08-15T12:57:41.000-05:00;35.91
EQ-38;2024-04-04T14:01:46.000-05:00;39.49
EQ-34;2023-11-19T00:58:21.000-05:00;38.16
EQ-32;2023-02-09T01:12:44.000-05:00;35.3
EQ-16;2024-05-11T08:44:49.000-05:00;34.61
EQ-71;2023-01-08T16:03:23.000-05:00;27.35
EQ-08;2023-05-22T07:43:32.000-05:00;33.14
EQ-36;2023-05-04T07:43:13.000-05:00;32.42
EQ-03;2024-08-22T11:51:57.000-05:00;22.08
EQ-33;2023-04-06T11:24:34.000-05:00;32.51
EQ-07;2024-04-19T22:53:08.000-05:00;30.63
EQ-05;2023-06-12T20:05:55.000-05:00;37.75
EQ-66;2023-12-31T08:48:07.000-05:00;24.2
EQ-86;2023-06-15T09:34:29.000-05:00;29.55
EQ-51;2023-04-07T00:20:33.000-05:00;31.63
EQ-61;2024-07-10T12:33:13.000-05:00;25.73
EQ-33;2024-04-25T11:54:11.000-05:00;35.38
EQ-78;2023-11-18T06:58:12.000-05:00;30.08
